mean_air_temperature_2m,min_air_temperature_2m,max_air_temperature_2m,relative_humidity,precipitation_mm,global_radiation_w_m2,JT10,JT20,evaporation_mm,month,day,ID,Station
-0.0464,0.2772,-0.4083,1.4127,-0.2314,-1.2378,-0.0296,0.0351,-0.9829,1.0062,1.498,34391,Sortland
0.1081,0.6518,-0.3253,0.9474,-0.3338,-0.9628,0.0189,0.0516,-0.7909,1.0062,1.6113,34392,Sortland
-0.1701,0.3241,-0.5604,0.6574,0.0571,-1.0807,-0.0619,0.0186,-0.8549,1.0062,1.7246,34393,Sortland
-0.4483,0.0431,-0.7678,0.6755,0.2246,-1.0676,-0.1912,-0.0805,-0.9189,1.5089,-1.6752,34394,Sortland
-0.6029,-0.0349,-0.9199,1.0683,1.1274,-1.1461,-0.2558,-0.1465,-1.0469,1.5089,-1.5619,34395,Sortland
-0.6493,-0.4251,-0.6572,0.8447,0.8947,-1.0021,-0.3205,-0.196,-0.9189,1.5089,-1.4485,34396,Sortland
-0.6338,-0.4563,-0.7816,1.0139,-0.1477,-0.7403,-0.4498,-0.2951,-0.7909,1.5089,-1.3352,34397,Sortland
-0.201,0.1524,-0.6295,1.2616,0.2339,-1.4472,-0.3043,-0.2456,-1.1749,1.5089,-1.2219,34398,Sortland
-0.031,0.4177,-0.5465,1.038,-0.1756,-1.4341,-0.2073,-0.1795,-1.1109,1.5089,-1.1086,34399,Sortland
-0.0928,0.4021,-0.5189,1.3402,-0.0174,-1.3425,-0.175,-0.1465,-1.0469,1.5089,-0.9952,34400,Sortland
-0.2319,0.1836,-0.6433,0.9353,0.6807,-1.2116,-0.1912,-0.1465,-0.9189,1.5089,-0.8819,34401,Sortland
-0.4174,-0.1285,-0.6433,0.9534,-0.1104,-0.989,-0.272,-0.1795,-0.8549,1.5089,-0.7686,34402,Sortland
-0.4483,-0.1598,-0.6295,0.7782,-0.2966,-0.9759,-0.3366,-0.2291,-0.8549,1.5089,-0.6553,34403,Sortland
-0.4638,-0.5967,-0.2838,0.6392,-0.3524,-0.3082,-0.4821,-0.3281,-0.6629,1.5089,-0.5419,34404,Sortland
-0.572,-0.4563,-0.7125,0.9957,-0.1104,-1.2378,-0.5306,-0.3942,-1.1109,1.5089,-0.4286,34405,Sortland
-0.8038,-0.6592,-0.7954,0.6634,0.1967,-0.8319,-0.5306,-0.3942,-0.9189,1.5089,-0.3153,34406,Sortland
-0.6338,-0.5187,-0.7125,0.9534,-0.3524,-0.8188,-0.6276,-0.4768,-0.9189,1.5089,-0.2019,34407,Sortland
-0.4792,-0.5031,-0.4083,0.5607,-0.3524,-0.413,-0.5467,-0.4437,-0.7269,1.5089,-0.0886,34408,Sortland
-0.4329,-0.3782,-0.3253,0.1196,-0.3524,-0.6355,-0.6114,-0.4768,-0.7909,1.5089,0.0247,34409,Sortland
-0.1701,0.1524,-0.27,0.4036,-0.3524,-0.9366,-0.4336,-0.3942,-0.9189,1.5089,0.138,34410,Sortland
-0.0464,0.09,-0.3668,-0.0919,-0.3524,-0.5962,-0.3366,-0.3281,-0.5988,1.5089,0.2514,34411,Sortland
0.0463,0.2148,-0.1593,-0.4605,-0.3524,-0.9759,-0.2882,-0.2621,-0.7909,1.5089,0.3647,34412,Sortland
-0.1856,-0.0193,-0.4497,-0.5632,-0.3524,-0.5701,-0.4174,-0.3281,-0.5348,1.5089,0.478,34413,Sortland
-0.1701,0.2148,-0.5465,-0.8291,-0.3524,-1.2901,-0.4659,-0.3612,-0.7269,1.5089,0.5914,34414,Sortland
0.0463,0.5426,-0.3668,0.2344,0.5411,-1.6305,-0.3205,-0.2951,-0.9189,1.5089,0.7047,34415,Sortland
-0.1237,0.3553,-0.4497,0.1135,-0.2873,-1.1461,-0.3366,-0.2951,-0.9189,1.5089,0.818,34416,Sortland
-0.4174,-0.0973,-0.7401,0.3915,-0.3431,-1.264,-0.4174,-0.3281,-1.1109,1.5089,0.9313,34417,Sortland
-0.572,-0.1598,-0.8508,1.0562,-0.1849,-1.3032,-0.4983,-0.3942,-1.1749,1.5089,1.0447,34418,Sortland
-0.1237,0.0431,-0.3529,0.6815,-0.1104,-1.6174,-0.4659,-0.4107,-1.1749,1.5089,1.158,34419,Sortland
0.6337,0.8859,0.6151,0.4036,-0.3524,-0.9497,-0.175,-0.2456,-0.7269,1.5089,1.2713,34420,Sortland
0.3091,0.3553,0.5044,-0.5995,-0.3524,-1.0152,-0.2558,-0.2126,-0.7909,1.5089,1.3847,34421,Sortland
0.0463,0.2928,0.0481,0.0048,-0.3524,-1.0283,-0.2882,-0.2456,-0.9189,1.5089,1.498,34422,Sortland
-0.2783,-0.0193,-0.2838,0.2888,-0.3524,-0.9759,-0.4498,-0.3281,-0.9829,1.5089,1.6113,34423,Sortland
-1.113,-0.5655,-1.5422,0.5365,0.4201,-1.5651,-1.6619,-1.5996,-1.0469,-1.5071,-1.6752,34424,Sortland
-1.3448,-1.0025,-1.5284,0.7117,1.0716,-1.6174,-1.6619,-1.5996,-1.2389,-1.5071,-1.5619,34425,Sortland
-1.7003,-1.3147,-1.9294,0.8447,-0.0267,-1.6043,-1.6458,-1.5996,-1.4309,-1.5071,-1.4485,34426,Sortland
-1.6849,-1.5019,-1.8049,0.4096,-0.2873,-1.4211,-1.6458,-1.5996,-1.4309,-1.5071,-1.3352,34427,Sortland
-1.4067,-0.8933,-1.6113,1.0501,0.6434,-1.5127,-1.6458,-1.5831,-1.2389,-1.5071,-1.2219,34428,Sortland
-1.4221,-0.8933,-1.6943,1.2314,0.9133,-1.3949,-1.6458,-1.5831,-1.1749,-1.5071,-1.1086,34429,Sortland
-1.3757,-1.0493,-1.4454,0.7178,0.0943,-1.3687,-1.6458,-1.5831,-1.1109,-1.5071,-0.9952,34430,Sortland
-1.5149,-1.1898,-1.6805,0.3673,-0.3338,-1.2509,-1.6458,-1.5831,-1.1109,-1.5071,-0.8819,34431,Sortland
-0.8811,-0.8152,-0.7678,-0.9499,-0.3431,-1.0676,-1.6458,-1.5831,-0.7269,-1.5071,-0.7686,34432,Sortland
-0.8348,-0.5187,-1.072,-0.4363,0.0478,-1.5127,-1.6458,-1.5831,-0.8549,-1.5071,-0.6553,34433,Sortland
-0.9739,-0.3782,-1.3901,0.8205,0.1874,-1.6567,-1.6458,-1.5831,-1.2389,-1.5071,-0.5419,34434,Sortland
-0.8657,-0.8464,-0.6572,-0.1221,-0.3524,-0.845,-1.6458,-1.5831,-0.8549,-1.5071,-0.4286,34435,Sortland
-1.0511,-0.9713,-0.9199,-0.3276,-0.3524,-0.9236,-1.6458,-1.5831,-0.9829,-1.5071,-0.3153,34436,Sortland
-0.9739,-0.8621,-1.0582,-0.3336,-0.3245,-1.1199,-1.6296,-1.5831,-0.9829,-1.5071,-0.2019,34437,Sortland
-0.5565,-0.2222,-0.3253,-1.0285,-0.3524,-0.9497,-1.6296,-1.5831,-0.6629,-1.5071,-0.0886,34438,Sortland
-0.8038,-0.4407,-1.1135,-0.8412,-0.3431,-0.8843,-1.6458,-1.5831,-0.5988,-1.5071,0.0247,34439,Sortland
-0.9429,-0.5655,-1.3624,0.5667,-0.0639,-1.5913,-1.6134,-1.5831,-1.1749,-1.5071,0.138,34440,Sortland
-1.0975,-0.706,-1.4316,0.2767,0.4852,-1.3163,-1.5973,-1.5831,-0.8549,-1.5071,0.2514,34441,Sortland
-0.7884,-0.5187,-1.0444,0.8991,4.3477,-1.4603,-1.468,-1.484,-1.0469,-1.5071,0.3647,34442,Sortland
-0.6029,-0.0661,-1.0582,-0.0798,-0.3524,-0.7534,-1.0962,-1.1868,-0.4708,-1.5071,0.478,34443,Sortland
-0.9275,-0.6748,-1.0167,-0.4424,-0.0081,-1.2247,-1.2417,-1.2363,-0.8549,-1.5071,0.5914,34444,Sortland
-1.0511,-0.5811,-1.3901,0.7178,0.8761,-1.4472,-1.3064,-1.2859,-1.1109,-1.5071,0.7047,34445,Sortland
-0.912,-0.7996,-1.1135,1.026,6.358,-1.6698,-1.0962,-1.1372,-1.2389,-1.5071,0.818,34446,Sortland
-1.5612,-1.143,-1.6113,-0.243,-0.3152,-0.7272,-1.3064,-1.2198,-0.7909,-1.5071,0.9313,34447,Sortland
-1.6849,-1.299,-1.8326,0.4157,0.1781,-1.2247,-1.5488,-1.3849,-1.4309,-1.5071,1.0447,34448,Sortland
-1.9322,-1.5019,-1.9985,0.0894,0.0106,-0.845,-1.5165,-1.4345,-1.4309,-1.5071,1.158,34449,Sortland
-1.994,-1.658,-2.2751,0.3069,-0.0453,-1.277,-1.5488,-1.451,-1.4309,-1.5071,1.2713,34450,Sortland
-2.1486,-1.9701,-2.1783,-0.7808,-0.3059,-0.3082,-1.5488,-1.4675,-1.4309,-1.5071,1.3847,34451,Sortland
-2.0559,-2.0638,-1.9847,0.5426,0.3828,-1.3818,-1.5973,-1.5005,-1.4309,-1.5071,1.498,34452,Sortland
-1.7776,-1.2834,-1.8049,0.0471,0.0943,-0.8581,-1.5811,-1.5005,-1.4309,-1.5071,1.6113,34453,Sortland
-1.8858,-1.58,-1.7219,-0.1765,-0.2594,-0.282,-1.5811,-1.5005,-1.4309,-1.5071,1.7246,34454,Sortland
-1.8704,-1.7672,-2.04,0.5305,0.4294,-1.0676,-1.5811,-1.5005,-1.4309,-1.0044,-1.6752,34455,Sortland
-1.824,-1.58,-1.8464,0.5184,0.9133,-1.0414,-1.5811,-1.517,-1.4309,-1.0044,-1.5619,34456,Sortland
-1.824,-1.5956,-2.0262,-0.8049,-0.3245,-0.0464,-1.5811,-1.517,-1.4309,-1.0044,-1.4485,34457,Sortland
-2.0868,-1.9857,-2.0815,-1.4273,-0.3524,0.0584,-1.5973,-1.517,-1.4309,-1.0044,-1.3352,34458,Sortland
-2.1641,-2.3291,-2.0815,-1.0104,-0.3524,-0.3082,-1.5973,-1.517,-1.4309,-1.0044,-1.2219,34459,Sortland
-1.5149,-1.0962,-1.8187,-0.8593,-0.3524,-0.8319,-1.5973,-1.5335,-0.7909,-1.0044,-1.1086,34460,Sortland
-1.4994,-1.4707,-1.5698,-0.9922,-0.3524,-0.1904,-1.5973,-1.5335,-0.5348,-1.0044,-0.9952,34461,Sortland
-1.6385,-1.5644,-1.6805,-1.1373,-0.3524,-0.0595,-1.6134,-1.5335,-1.4309,-1.0044,-0.8819,34462,Sortland
-1.1439,-0.9713,-1.1826,-0.6418,-0.3524,-0.0595,-1.6134,-1.5335,-0.4068,-1.0044,-0.7686,34463,Sortland
-1.283,-1.0805,-1.5422,0.0229,-0.2687,-0.8057,-1.5973,-1.5335,-0.7909,-1.0044,-0.6553,34464,Sortland
-1.3139,-1.2366,-1.2794,-0.098,-0.1663,-0.1642,-1.5973,-1.5335,-0.5348,-1.0044,-0.5419,34465,Sortland
-1.1903,-0.7996,-1.3071,0.5728,-0.2221,-0.4915,-1.5973,-1.5335,-0.7269,-1.0044,-0.4286,34466,Sortland
-1.3757,-0.9869,-1.6251,1.1408,0.4759,-0.9497,-1.5973,-1.5335,-0.9829,-1.0044,-0.3153,34467,Sortland
-1.3139,-1.0493,-1.4454,0.5123,-0.3245,0.4642,-1.5973,-1.5335,-0.3428,-1.0044,-0.2019,34468,Sortland
-1.1748,-0.784,-1.3209,0.1558,-0.3338,-0.5046,-1.5973,-1.5335,-0.6629,-1.0044,-0.0886,34469,Sortland
-0.9429,-0.4095,-1.2933,0.7722,-0.1756,-1.2901,-1.6134,-1.55,-0.9829,-1.0044,0.0247,34470,Sortland
-0.7729,-0.269,-1.1826,0.9172,-0.1942,-1.4341,-1.4033,-1.4675,-1.0469,-1.0044,0.138,34471,Sortland
-0.6956,-0.2066,-1.155,0.9112,-0.1197,-1.3949,-1.1124,-1.2363,-1.1109,-1.0044,0.2514,34472,Sortland
-0.3865,-0.628,-0.2008,0.2525,-0.3524,0.5559,-0.967,-1.1042,0.1052,-1.0044,0.3647,34473,Sortland
-0.3865,-0.3002,-0.588,-0.098,-0.3524,0.569,-0.8538,-0.9721,0.2332,-1.0044,0.478,34474,Sortland
-0.742,-0.2534,-0.9061,0.8326,-0.157,-0.6224,-0.8053,-0.8896,-0.6629,-1.0044,0.5914,34475,Sortland
-0.912,-0.4407,-1.1273,0.6755,-0.2035,-0.701,-0.8861,-0.9226,-0.7269,-1.0044,0.7047,34476,Sortland
-0.9739,-0.9245,-1.072,0.5063,-0.3431,0.6999,-0.8861,-0.9226,0.0412,-1.0044,0.818,34477,Sortland
-0.9429,-0.6436,-1.1273,1.0018,-0.3059,-0.6355,-0.9346,-0.9391,-0.6629,-1.0044,0.9313,34478,Sortland
-1.3139,-1.2522,-1.2656,0.5244,0.1036,-0.5832,-1.0478,-0.9721,-0.7269,-1.0044,1.0447,34479,Sortland
-1.994,-1.6424,-1.957,0.1377,0.3084,-0.2166,-1.3387,-1.1703,-1.4309,-1.0044,1.158,34480,Sortland
-1.8549,-1.7516,-1.9155,0.2525,0.3921,-0.4391,-1.371,-1.2528,-1.4309,-1.0044,1.2713,34481,Sortland
-1.8549,-1.4551,-1.7773,0.3432,0.3642,-0.5701,-1.4195,-1.3024,-1.4309,-1.0044,1.3847,34482,Sortland
-1.6849,-1.6112,-1.8326,0.7843,0.1967,-0.3868,-1.4356,-1.3354,-1.4309,-1.0044,1.498,34483,Sortland
-1.453,-1.1586,-1.3486,-0.0859,-0.3152,0.1369,-1.4518,-1.3684,-0.2788,-1.0044,1.6113,34484,Sortland
-1.3294,-0.9713,-1.6528,0.7178,1.388,-0.9366,-1.4841,-1.4014,-0.9189,-0.5018,-1.6752,34485,Sortland
-1.453,-1.0493,-1.6666,0.3975,0.2618,-0.5177,-1.5165,-1.4345,-0.5988,-0.5018,-1.5619,34486,Sortland
-1.5921,-1.2834,-1.5422,0.1196,0.1688,0.294,-1.5165,-1.4345,-0.2788,-0.5018,-1.4485,34487,Sortland
-1.4994,-1.3771,-1.6251,0.0531,-0.2128,0.9486,-1.5003,-1.4345,0.1692,-0.5018,-1.3352,34488,Sortland
-1.113,-0.8152,-1.3901,0.325,0.1409,-0.8974,-1.5003,-1.4345,-0.7269,-0.5018,-1.2219,34489,Sortland
-0.6802,-0.3158,-1.0029,0.4761,1.3322,-1.3163,-1.1771,-1.2693,-0.8549,-0.5018,-1.1086,34490,Sortland
-1.0975,-0.8933,-1.3209,0.0833,0.9785,-0.557,-1.1609,-1.1372,-0.2788,-0.5018,-0.9952,34491,Sortland
-1.3912,-0.9245,-1.6113,0.5123,0.3177,-0.5308,-1.3387,-1.2528,-0.5988,-0.5018,-0.8819,34492,Sortland
-1.0357,-0.8464,-1.3348,1.0924,1.6486,-0.9105,-1.1771,-1.2033,-0.7269,-0.5018,-0.7686,34493,Sortland
-0.6338,-0.0973,-0.989,0.9776,0.7737,-0.989,-0.87,-0.9886,-0.7269,-0.5018,-0.6553,34494,Sortland
-0.742,-0.1754,-1.1135,1.2374,0.3735,-0.8188,-0.7892,-0.873,-0.6629,-0.5018,-0.5419,34495,Sortland
-0.742,-0.3939,-0.989,1.032,-0.157,-0.6224,-0.7245,-0.807,-0.5348,-0.5018,-0.4286,34496,Sortland
-0.8502,-0.5031,-0.8784,0.9414,0.1595,-0.7272,-0.773,-0.807,-0.5988,-0.5018,-0.3153,34497,Sortland
-0.6338,-0.2066,-0.9614,0.4277,-0.3431,-0.3606,-0.6922,-0.741,-0.1508,-0.5018,-0.2019,34498,Sortland
-0.912,-0.5811,-1.1135,0.8386,1.0902,-0.6617,-0.7407,-0.741,-0.5348,-0.5018,-0.0886,34499,Sortland
-1.2675,-0.7372,-1.5422,0.4398,-0.1291,-0.7664,-0.9508,-0.8565,-0.6629,-0.5018,0.0247,34500,Sortland
-1.1593,-0.7372,-1.2241,0.754,0.9506,-1.0283,-1.0316,-0.9391,-0.7909,-0.5018,0.138,34501,Sortland
-0.8038,-0.6592,-0.9337,0.5123,-0.3059,-0.0202,-0.8215,-0.873,-0.0228,-0.5018,0.2514,34502,Sortland
-0.6338,-0.8621,-0.5742,-0.4122,-0.3338,1.7342,-0.7568,-0.7905,1.5134,-0.5018,0.3647,34503,Sortland
-0.3556,-0.4563,-0.3529,0.1679,-0.2966,-0.0071,-0.6276,-0.6914,0.1692,-0.5018,0.478,34504,Sortland
-0.371,0.1992,-0.7816,1.2374,-0.1384,-0.7141,-0.4498,-0.5593,-0.5348,-0.5018,0.5914,34505,Sortland
-0.2319,0.1836,-0.5189,0.893,-0.3431,0.0845,-0.3043,-0.4437,0.1692,-0.5018,0.7047,34506,Sortland
0.2318,0.1056,0.1449,-0.2671,-0.3524,1.145,-0.1265,-0.3116,1.4494,-0.5018,0.818,34507,Sortland
0.51,0.9639,0.0757,-0.962,-0.3524,-0.4391,-0.0781,-0.2126,0.1692,-0.5018,0.9313,34508,Sortland
0.4791,0.7767,0.1172,-0.9499,-0.3524,-0.138,-0.0942,-0.196,0.5533,-0.5018,1.0447,34509,Sortland
0.2472,0.5269,-0.1593,0.0289,-0.3524,-0.2951,-0.0781,-0.196,0.1052,-0.5018,1.158,34510,Sortland
0.0154,0.1368,-0.0487,0.18,-0.3524,0.3857,-0.0781,-0.1795,0.6173,-0.5018,1.2713,34511,Sortland
-0.4792,0.0743,-0.7263,0.8447,-0.3524,-0.557,-0.2073,-0.2126,-0.4068,-0.5018,1.3847,34512,Sortland
0.2009,-0.1754,0.3108,-0.0859,-0.3524,1.2105,-0.175,-0.2456,1.5134,-0.5018,1.498,34513,Sortland
0.7573,0.5894,0.6704,-0.8714,-0.3524,1.7211,0.0836,-0.0805,2.2815,-0.5018,1.6113,34514,Sortland
0.8655,0.4645,0.6704,-0.9681,-0.3524,1.4723,0.1805,0.0186,2.1535,-0.5018,1.7246,34515,Sortland
0.711,0.8547,0.5597,-0.7626,-0.3524,0.2809,0.1967,0.0681,0.8733,0.0009,-1.6752,34516,Sortland
0.6955,0.6986,0.5044,-0.9137,-0.3524,1.433,0.1644,0.0516,2.0255,0.0009,-1.5619,34517,Sortland
0.0618,0.4489,-0.2561,0.7601,-0.3524,-0.7534,0.0028,-0.0144,-0.4068,0.0009,-1.4485,34518,Sortland
-0.3401,-0.0349,-0.7678,0.9534,-0.3524,-1.1199,-0.1427,-0.097,-0.7909,0.0009,-1.3352,34519,Sortland
-0.7884,-0.3782,-1.1273,0.5909,0.6993,-0.7795,-0.4336,-0.2951,-0.4708,0.0009,-1.2219,34520,Sortland
-0.5102,-0.2378,-0.6433,-0.1463,0.1502,0.5821,-0.4336,-0.3612,0.8093,0.0009,-1.1086,34521,Sortland
-0.8502,-0.3626,-1.1135,0.5788,0.6807,-0.3999,-0.5306,-0.4272,-0.2148,0.0009,-0.9952,34522,Sortland
-0.7266,-0.3314,-0.7678,0.6151,0.206,-0.0202,-0.5306,-0.4602,0.0412,0.0009,-0.8819,34523,Sortland
-0.6029,-0.4251,-0.754,0.1679,-0.3431,-0.0595,-0.4983,-0.4437,0.0412,0.0009,-0.7686,34524,Sortland
-0.3556,-0.2222,-0.3529,-0.2853,-0.3524,1.5247,-0.369,-0.3777,1.4494,0.0009,-0.6553,34525,Sortland
-0.2783,-0.3314,-0.1455,0.5426,0.0664,-0.3344,-0.3851,-0.3612,-0.1508,0.0009,-0.5419,34526,Sortland
-0.0928,0.2928,-0.2008,0.9837,-0.2035,-0.413,-0.2882,-0.3116,-0.2148,0.0009,-0.4286,34527,Sortland
0.0618,0.3865,-0.104,0.9897,0.085,-0.282,-0.175,-0.2291,-0.0868,0.0009,-0.3153,34528,Sortland
-0.0001,0.3085,-0.2147,1.1226,1.1832,-0.1642,-0.0942,-0.1465,-0.0228,0.0009,-0.2019,34529,Sortland
-0.201,0.1836,-0.2561,0.6876,-0.3524,0.1369,-0.1104,-0.13,0.2332,0.0009,-0.0886,34530,Sortland
-0.1856,0.0431,-0.4636,0.5003,-0.3524,0.2155,-0.175,-0.163,0.3613,0.0009,0.0247,34531,Sortland
-0.1701,0.2304,-0.3668,0.5486,-0.3524,-0.0464,-0.175,-0.163,0.1052,0.0009,0.138,34532,Sortland
0.139,0.1368,0.5044,0.5003,-0.0081,0.0191,-0.1912,-0.1795,0.2973,0.0009,0.2514,34533,Sortland
-0.031,0.4177,-0.1732,0.8568,-0.3524,0.294,-0.1265,-0.1465,0.4253,0.0009,0.3647,34534,Sortland
-0.1237,0.3709,-0.6295,0.5426,-0.3431,-0.9236,-0.1912,-0.163,-0.5348,0.0009,0.478,34535,Sortland
-0.2938,0.0119,-0.6157,0.8024,0.4108,-1.0676,-0.2558,-0.2126,-0.7269,0.0009,0.5914,34536,Sortland
-0.2319,-0.0973,-0.2561,0.0712,-0.2035,1.2105,-0.272,-0.2456,1.1934,0.0009,0.7047,34537,Sortland
-0.0928,0.4333,-0.3944,0.3552,-0.157,-0.3213,-0.2397,-0.2126,0.0412,0.0009,0.818,34538,Sortland
0.0308,0.3709,-0.2561,0.3492,-0.2035,0.8177,-0.2073,-0.2126,1.0013,0.0009,0.9313,34539,Sortland
0.5873,0.5269,0.5874,0.5123,-0.3524,1.4069,0.0028,-0.097,1.7694,0.0009,1.0447,34540,Sortland
1.0046,0.6206,1.099,0.3855,-0.3524,1.8651,0.1482,0.0351,2.4095,0.0009,1.158,34541,Sortland
1.4683,1.3073,1.7905,0.0108,-0.3431,1.4069,0.3098,0.1672,2.1535,0.0009,1.2713,34542,Sortland
1.8548,1.12,1.9149,-0.394,-0.3431,1.6687,0.4553,0.2993,2.6655,0.0009,1.3847,34543,Sortland
0.9583,0.7298,1.099,0.3009,-0.3431,-0.1511,0.4391,0.3654,0.4253,0.0009,1.498,34544,Sortland
0.68,0.6518,0.698,0.3673,-0.3431,1.3545,0.3422,0.2828,1.7054,0.0009,1.6113,34545,Sortland
1.4993,0.9639,1.6522,0.0652,-0.3524,1.6949,0.4553,0.3323,2.4735,0.5036,-1.6752,34546,Sortland
1.7311,1.5102,1.7075,-0.3336,-0.3524,0.5166,0.6169,0.4479,1.3854,0.5036,-1.5619,34547,Sortland
0.7419,0.9327,0.5597,0.3673,-0.1011,1.1057,0.5199,0.4479,1.5774,0.5036,-1.4485,34548,Sortland
0.7882,0.8079,0.8778,0.3492,-0.3152,0.9355,0.4391,0.3819,1.3854,0.5036,-1.3352,34549,Sortland
0.7419,0.8547,0.7395,0.1256,-0.3245,-0.282,0.4068,0.3819,0.2332,0.5036,-1.2219,34550,Sortland
0.1081,0.6362,-0.1593,0.5607,0.0943,-0.0464,0.1805,0.2498,0.2332,0.5036,-1.1086,34551,Sortland
-0.1083,0.4801,-0.6572,0.8628,0.3084,-1.0152,0.0189,0.1342,-0.6629,0.5036,-0.9952,34552,Sortland
-0.031,0.4021,-0.3806,0.8386,-0.1942,-0.7926,-0.0134,0.0516,-0.4708,0.5036,-0.8819,34553,Sortland
0.34,0.6518,0.2832,0.4338,-0.2594,0.8439,0.1159,0.1012,1.1294,0.5036,-0.7686,34554,Sortland
0.4018,0.3085,0.3661,0.5244,-0.3524,1.5771,0.1644,0.1342,1.7694,0.5036,-0.6553,34555,Sortland
0.4791,0.6986,0.214,-0.0436,-0.3524,1.1974,0.229,0.1837,1.6414,0.5036,-0.5419,34556,Sortland
1.1747,1.0888,1.3894,-0.5753,-0.3524,1.6687,0.3745,0.2663,2.5375,0.5036,-0.4286,34557,Sortland
0.5409,0.9951,0.1449,0.4761,-0.1011,-0.0071,0.3583,0.3158,0.2973,0.5036,-0.3153,34558,Sortland
0.139,0.6518,-0.4221,1.1408,0.327,-1.2116,0.2129,0.2498,-0.9189,0.5036,-0.2019,34559,Sortland
-0.0928,0.4801,-0.6572,1.2314,1.872,-1.1854,0.0674,0.1507,-0.9189,0.5036,-0.0886,34560,Sortland
-0.0001,0.4801,-0.3529,0.8447,-0.2687,-0.5308,0.0351,0.0847,-0.2788,0.5036,0.0247,34561,Sortland
-0.0928,0.4489,-0.4497,0.8628,-0.2966,-0.6879,0.0028,0.0681,-0.4068,0.5036,0.138,34562,Sortland
0.0927,0.246,-0.1317,0.8326,-0.2594,-0.3344,0.0028,0.0516,-0.0868,0.5036,0.2514,34563,Sortland
0.3245,0.5738,0.0896,0.6755,-0.3431,0.1893,0.0997,0.1012,0.4893,0.5036,0.3647,34564,Sortland
0.6646,0.4489,0.7257,0.3009,-0.2873,0.0845,0.1321,0.1342,0.5533,0.5036,0.478,34565,Sortland
0.4327,0.8703,0.0066,0.6695,-0.278,-0.5962,0.2129,0.2002,-0.1508,0.5036,0.5914,34566,Sortland
0.1236,0.5738,-0.3391,0.887,0.1502,-0.7141,0.0997,0.1507,-0.3428,0.5036,0.7047,34567,Sortland
0.0772,0.3553,-0.1732,0.9716,-0.0081,-0.5046,0.0512,0.1012,-0.2788,0.5036,0.818,34568,Sortland
0.2009,0.0431,0.3523,0.3069,-0.3524,1.0926,0.0189,0.0681,1.2574,0.5036,0.9313,34569,Sortland
0.3245,0.2928,0.0619,0.9232,-0.278,-0.6748,0.0351,0.0847,-0.4068,0.5036,1.0447,34570,Sortland
0.5255,0.7767,0.4215,0.8809,0.0012,-0.4915,0.1805,0.1507,-0.1508,0.5036,1.158,34571,Sortland
-0.0464,0.4801,-0.5189,1.0864,0.4014,-0.8319,0.0836,0.1507,-0.5348,0.5036,1.2713,34572,Sortland
-0.0155,0.3553,-0.3806,0.4157,-0.3431,0.0322,0.0028,0.0681,0.1692,0.5036,1.3847,34573,Sortland
0.3245,0.4645,0.0896,0.1558,-0.3524,0.0584,0.0674,0.0847,0.4253,0.5036,1.498,34574,Sortland
0.7419,0.3085,0.9331,0.0169,-0.3524,1.3152,0.1321,0.1177,1.5134,0.5036,1.6113,34575,Sortland
0.9274,0.7923,0.9884,-0.2188,-0.3524,1.2105,0.2452,0.2168,1.4494,0.5036,1.7246,34576,Sortland
0.7882,0.7923,0.9469,0.5486,-0.3524,0.4642,0.3422,0.2993,0.6173,1.0062,-1.6752,34577,Sortland
0.1081,0.5894,-0.2561,0.9655,0.811,-0.9236,0.2452,0.2828,-0.7269,1.0062,-1.5619,34578,Sortland
0.5873,0.5113,0.7533,0.3552,-0.3431,-0.1249,0.1967,0.2168,0.1052,1.0062,-1.4485,34579,Sortland
0.4946,0.9171,0.1034,0.5607,-0.2687,-0.3082,0.2775,0.2828,-0.1508,1.0062,-1.3352,34580,Sortland
0.1236,0.4489,-0.1179,0.5305,1.2112,-0.4653,0.1482,0.2333,-0.2788,1.0062,-1.2219,34581,Sortland
0.1854,0.6206,-0.1455,0.2948,-0.0546,-0.5439,0.0674,0.1507,-0.2788,1.0062,-1.1086,34582,Sortland
0.0308,0.5426,-0.2147,0.8266,0.4201,-0.7141,0.0512,0.1342,-0.5988,1.0062,-0.9952,34583,Sortland
0.0772,0.3397,-0.2838,0.5546,-0.3152,-0.1904,0.0351,0.1012,-0.1508,1.0062,-0.8819,34584,Sortland
0.3554,0.9639,-0.2147,0.5486,0.1036,-0.7272,0.1159,0.1342,-0.5348,1.0062,-0.7686,34585,Sortland
0.3709,0.8391,-0.187,0.8507,1.872,-1.3556,0.1482,0.1672,-0.9829,1.0062,-0.6553,34586,Sortland
-0.0001,0.4801,-0.4221,0.7963,0.8761,-1.3687,0.0512,0.1507,-0.9189,1.0062,-0.5419,34587,Sortland
-0.0928,0.4801,-0.4774,0.464,0.2339,-0.8843,-0.0781,0.0351,-0.6629,1.0062,-0.4286,34588,Sortland
-0.0001,0.4801,-0.4359,0.603,0.0106,-1.3294,-0.0781,0.0186,-0.9189,1.0062,-0.3153,34589,Sortland
0.0772,0.1212,-0.0625,0.1256,-0.3524,0.1107,-0.0296,0.0186,-0.0228,1.0062,-0.2019,34590,Sortland
0.7419,0.246,1.1958,0.4398,-0.3524,0.2809,0.0836,0.0847,0.1692,1.0062,-0.0886,34591,Sortland
